,actual_phn,expected_phn,actual_score,predicted_score,predicted_score_conf,actual_top_error,predicted_top_error,predicted_top_error_conf,predicted_top_error_validity,word,dx
12976,ʌ,ʌ,1,1,0.6006438732147217,lab,back,0.3271513283252716,False,duck,TD
12977,k,k,1,1,0.45531976222991943,pause,pause,0.3985614478588104,False,duck,TD
12978,k,k,1,1,0.5431990623474121,lab,delrel,0.29618144035339355,False,quack,TD
12979,w,w,1,1,0.2608135938644409,round,round,0.23673947155475616,False,quack,TD
12980,æ,æ,1,1,0.636530876159668,front,front,0.5090080499649048,False,quack,TD
12981,k,k,1,1,0.44418835639953613,pause,delrel,0.5510950684547424,False,quack,TD
12982,s,s,1,0,0.1382313370704651,pause,pause,0.5527728796005249,False,scissors,TD
12983,ɪ,ɪ,1,1,0.5668907165527344,front,tense,0.49725601077079773,False,scissors,TD
12984,z,z,1,0,0.18682295083999634,son,son,0.5298610329627991,False,scissors,TD
12985,ə,ɜ˞,0,0,0.6562080681324005,round,round,0.7553526163101196,True,scissors,TD
12986,z,z,1,0,0.20731526613235474,son,son,0.4838169515132904,False,scissors,TD
12987,ɔ,ɔ,1,1,0.6325825452804565,hi,tense,0.37579599022865295,False,orange,TD
12988,ɹ,ɹ,1,0,0.42695939540863037,cor,cor,0.3492409586906433,False,orange,TD
12989,n,n,1,1,0.5457391738891602,cor,cor,0.4778202474117279,False,orange,TD
12990,d,d,1,0,0.08000868558883667,delrel,delrel,0.6894242167472839,False,orange,TD
12991,ʒ,ʒ,1,0,0.121707022190094,pause,distr,0.2894595265388489,False,orange,TD
12992,k,k,1,1,0.4201793670654297,pause,pause,0.17770607769489288,False,carrot,TD
12993,ɛ,ɛ,1,1,0.6674349308013916,hi,hi,0.5451074838638306,False,carrot,TD
12994,ɹ,ɹ,1,1,0.2698202133178711,cor,syl,0.36019548773765564,False,carrot,TD
12995,t,t,1,1,0.010767459869384766,delrel,delrel,0.9370921850204468,False,carrot,TD
12996,z,z,1,0,0.39074212312698364,strid,strid,0.6474652290344238,False,zipper,TD
12997,ɪ,ɪ,1,1,0.6146975755691528,front,tense,0.39151594042778015,False,zipper,TD
12998,p,p,1,1,0.18459057807922363,voi,delrel,0.9084038734436035,False,zipper,TD
12999,ɜ˞,ɜ˞,1,1,0.26079022884368896,round,round,0.6206172704696655,False,zipper,TD
13000,f,f,1,1,0.45398473739624023,lab,pause,0.41715431213378906,False,finger,TD
13001,ɪ,ɪ,1,1,0.6338013410568237,tense,tense,0.6801754832267761,False,finger,TD
13002,ŋ,ŋ,1,1,0.5192116498947144,cont,cont,0.519402801990509,False,finger,TD
13003,ɡ,ɡ,1,1,0.05365872383117676,son,son,0.450386106967926,False,finger,TD
13004,ɜ˞,ɜ˞,1,1,0.22652268409729004,round,round,0.8222214579582214,False,finger,TD
13005,æ,æ,1,1,0.6348921060562134,front,lo,0.452649861574173,False,wagon,TD
13006,ɡ,ɡ,1,1,0.03547346591949463,delrel,delrel,0.8556062579154968,False,wagon,TD
13007,n,n,1,1,0.5644569396972656,cor,cont,0.40468499064445496,False,wagon,TD
13008,ʃ,ʃ,1,1,0.14869701862335205,pause,voi,0.28938090801239014,False,shovel,TD
13009,ʌ,ʌ,1,1,0.56001877784729,hi,back,0.5146788358688354,False,shovel,TD
13010,v,v,1,0,0.0249330997467041,labiodental,son,0.41458946466445923,False,shovel,TD
13011,ə,ə,1,1,0.565022349357605,tense,hi,0.40146371722221375,False,shovel,TD
13012,l,l,1,0,0.6268998086452484,lat,lat,0.6270198225975037,False,shovel,TD
13013,f,θ,0,0,0.5837296545505524,labiodental,labiodental,0.5311138033866882,True,thumb,TD
13014,ʌ,ʌ,1,1,0.6132724285125732,lab,back,0.2806631624698639,False,thumb,TD
13015,m,m,1,1,0.6371277570724487,lab,lab,0.3610452115535736,False,thumb,TD
13016,b,b,1,1,0.007006645202636719,delrel,delrel,0.8041887879371643,False,banana,TD
13017,-,n,0,1,0.5014232397079468,cont,nas,0.4573828876018524,True,banana,TD
13018,æ,æ,1,1,0.6742550134658813,lo,lo,0.7276520133018494,False,banana,TD
13019,n,n,1,1,0.525088906288147,cont,nas,0.4653928875923157,False,banana,TD
13020,ə,ə,1,1,0.4914383888244629,hi,tense,0.49492231011390686,False,banana,TD
13021,m,m,1,1,0.6462733745574951,cont,cont,0.5985898971557617,False,monkey,TD
13022,ʌ,ʌ,1,1,0.6071299314498901,hi,round,0.28931960463523865,False,monkey,TD
13023,ŋ,ŋ,1,1,0.527350902557373,cont,cont,0.5598952174186707,False,monkey,TD
13024,k,k,1,1,0.23610806465148926,cont,delrel,0.5080352425575256,False,monkey,TD
13025,i,i,1,1,0.7036334276199341,syl,tense,0.352742075920105,False,monkey,TD
13026,k,k,1,1,0.3314722776412964,delrel,delrel,0.863534688949585,False,crying,TD
13027,ɹ,ɹ,1,1,0.249769926071167,cor,syl,0.33671271800994873,False,crying,TD
13028,a,a,1,1,0.5187386274337769,lo,lo,0.5273841023445129,False,crying,TD
13029,ɪ,ɪ,1,1,0.6433932781219482,tense,tense,0.7228169441223145,False,crying,TD
13030,j,j,1,1,0.5697659254074097,syl,syl,0.459344744682312,False,crying,TD
13031,ɪ,ɪ,1,1,0.6802223920822144,tense,tense,0.771320104598999,False,crying,TD
13032,ŋ,ŋ,1,1,0.4652214050292969,cont,lab,0.241073876619339,False,crying,TD
13033,b,b,1,1,0.36631977558135986,cont,delrel,0.5150788426399231,False,balloons,TD
13034,ə,ə,1,1,0.003421306610107422,syl,syl,0.18264976143836975,False,balloons,TD
13035,l,l,1,1,0.10972011089324951,cor,lat,0.42046216130256653,False,balloons,TD
13036,u,u,1,1,0.5242878198623657,round,round,0.33840522170066833,False,balloons,TD
13037,n,n,1,1,0.5728647708892822,cont,cor,0.5656366944313049,False,balloons,TD
13038,z,z,1,0,0.08291059732437134,strid,pause,0.32352373003959656,False,balloons,TD
13039,b,b,1,1,0.20130836963653564,delrel,delrel,0.9627916216850281,False,ball,TD
13040,ɔ,ɔ,1,1,0.6174839735031128,round,round,0.2928062081336975,False,ball,TD
13041,l,l,1,0,0.7095345854759216,cor,lat,0.4101050794124603,False,ball,TD
13042,ɡ,ɡ,1,1,0.15259134769439697,pause,delrel,0.7246232032775879,False,girl,TD
13043,ɜ˞,ɜ˞,1,1,0.12944984436035156,round,round,0.7381173968315125,False,girl,TD
13044,l,l,1,0,0.6626549959182739,cor,lat,0.5285342931747437,False,girl,TD
13045,d,d,1,0,0.011333703994750977,delrel,delrel,0.9706089496612549,False,jumping,TD
13046,ʒ,ʒ,1,0,0.12166661024093628,distr,distr,0.3679703176021576,False,jumping,TD
13047,ʌ,ʌ,1,1,0.6137717962265015,hi,back,0.5026264190673828,False,jumping,TD
13048,m,m,1,1,0.59727942943573,cont,cont,0.5593703389167786,False,jumping,TD
13049,p,p,1,1,0.1481926441192627,voi,delrel,0.9441667795181274,False,jumping,TD
13050,ɪ,ɪ,1,1,0.6543271541595459,tense,tense,0.7076411843299866,False,jumping,TD
13051,ŋ,ŋ,1,1,0.513727068901062,lab,lab,0.35968124866485596,False,jumping,TD
13052,a,a,1,1,0.5248239040374756,front,lo,0.6793199181556702,False,knife,TD
13053,ɪ,ɪ,1,1,0.620445966720581,hi,hi,0.5551471710205078,False,knife,TD
13054,f,f,1,1,0.26010000705718994,voi,labiodental,0.4181347191333771,False,knife,TD
13055,p,p,1,1,0.13312828540802002,cont,delrel,0.9433723092079163,False,spoon,TD
13056,u,u,1,1,0.4105302095413208,back,back,0.7186403870582581,False,spoon,TD
13057,n,n,1,1,0.6420224905014038,cor,cor,0.5065798759460449,False,spoon,TD
13058,p,p,1,1,0.4181692600250244,pause,delrel,0.8561335802078247,False,pajamas,TD
13059,ə,ə,1,1,0.11021852493286133,syl,cons,0.24248498678207397,False,pajamas,TD
13060,d,d,1,1,0.03216826915740967,cont,delrel,0.9432001709938049,False,pajamas,TD
13061,ʒ,ʒ,1,0,0.016034841537475586,cor,distr,0.2959479093551636,False,pajamas,TD
13062,æ,æ,1,1,0.7199298143386841,lo,lo,0.7340352535247803,False,pajamas,TD
13063,m,m,1,1,0.5841392278671265,cont,cont,0.5300672054290771,False,pajamas,TD
13064,ə,ə,1,1,0.11139321327209473,hi,back,0.3006211519241333,False,pajamas,TD
13065,z,z,1,0,0.1676427721977234,strid,son,0.3065456449985504,False,pajamas,TD
13066,k,k,1,1,0.3597921133041382,pause,pause,0.27266329526901245,False,cup,TD
13067,ʌ,ʌ,1,1,0.5100613832473755,back,back,0.5376182198524475,False,cup,TD
13068,p,p,1,1,0.3886842727661133,voi,delrel,0.7848536968231201,False,cup,TD
13069,b,b,1,1,0.20995116233825684,delrel,delrel,0.9624149799346924,False,brush,TD
13070,ɹ,ɹ,1,0,0.08754158020019531,cor,cor,0.3093515932559967,False,brush,TD
13071,ʌ,ʌ,1,1,0.5860209465026855,back,back,0.49182865023612976,False,brush,TD
13072,ʃ,ʃ,1,1,0.0923084020614624,voi,voi,0.2995043098926544,False,brush,TD
13073,f,f,1,1,0.4647153615951538,pause,pause,0.6506810784339905,False,flowers,TD
13074,l,l,1,0,0.4317317605018616,cor,lat,0.5568647980690002,False,flowers,TD
13075,a,a,1,1,0.41576075553894043,front,lo,0.46980586647987366,False,flowers,TD
13076,ʊ,ʊ,1,1,0.5933229923248291,hi,tense,0.31969377398490906,False,flowers,TD
13077,ɜ˞,ɜ˞,1,1,0.09965765476226807,round,round,0.7327606678009033,False,flowers,TD
13078,z,z,1,0,0.2153078317642212,son,strid,0.4516676366329193,False,flowers,TD
13079,t,t,1,0,0.12145215272903442,cor,delrel,0.1718437820672989,False,telephone,TD
13080,ɛ,ɛ,1,1,0.5983802080154419,front,lo,0.4551871418952942,False,telephone,TD
13081,l,l,1,0,0.5952287912368774,cor,lat,0.5864133238792419,False,telephone,TD
13082,ə,ə,1,0,0.08180016279220581,back,back,0.4122650623321533,False,telephone,TD
13083,f,f,1,1,0.25491058826446533,voi,labiodental,0.4355430006980896,False,telephone,TD
13084,ə,o,0,1,0.569084882736206,tense,round,0.2799120247364044,True,telephone,TD
13085,ə,ʊ,0,1,0.6129118204116821,hi,round,0.2963179647922516,True,telephone,TD
13086,n,n,1,1,0.6314620971679688,cor,cor,0.7892379760742188,False,telephone,TD
13087,s,s,1,0,0.00937265157699585,voi,voi,0.49582383036613464,False,stars,TD
13088,t,t,1,1,0.048917293548583984,delrel,delrel,0.8922467231750488,False,stars,TD
13089,a,a,1,1,0.33980226516723633,lo,lo,0.5052133202552795,False,stars,TD
13090,ɹ,ɹ,1,1,0.13864004611968994,cor,cor,0.36729785799980164,False,stars,TD
13091,z,z,1,0,0.26668453216552734,son,son,0.49688705801963806,False,stars,TD
13092,ɡ,ɡ,1,1,0.3269994258880615,voi,delrel,0.20902113616466522,False,green,TD
13093,ɹ,ɹ,1,1,0.23606979846954346,cor,cor,0.3115338683128357,False,green,TD
13094,i,i,1,1,0.6381597518920898,tense,tense,0.6837518811225891,False,green,TD
13095,n,n,1,1,0.676742434501648,cor,cor,0.810416042804718,False,green,TD
13096,k,k,1,1,0.272294282913208,delrel,delrel,0.8550190925598145,False,clown,TD
13097,l,l,1,0,0.4883514642715454,lat,lat,0.8941901922225952,False,clown,TD
13098,a,a,1,1,0.5537910461425781,lo,lo,0.5910972952842712,False,clown,TD
13099,ʊ,ʊ,1,1,0.5992698669433594,tense,back,0.2315157800912857,False,clown,TD
13100,n,n,1,1,0.6925548315048218,cor,cor,0.8970583081245422,False,clown,TD
13101,f,f,1,1,0.5100640058517456,pause,pause,0.7097012996673584,False,five,TD
13102,a,a,1,1,0.28991222381591797,lo,lo,0.5542282462120056,False,five,TD
13103,ɪ,ɪ,1,1,0.599374532699585,hi,tense,0.40494272112846375,False,five,TD
13104,v,v,1,1,0.2528775930404663,son,labiodental,0.7623400092124939,False,five,TD
13105,h,h,1,1,0.3368314504623413,pause,sg,0.8780216574668884,False,house,TD
13106,a,a,1,1,0.5229381322860718,front,front,0.5730010867118835,False,house,TD
13107,ʊ,ʊ,1,1,0.4430009126663208,round,round,0.40494364500045776,False,house,TD
13108,s,s,1,0,0.27974939346313477,pause,pause,0.343270868062973,False,house,TD
13109,f,f,1,1,0.4354865550994873,pause,pause,0.6478652954101562,False,frog,TD
13110,ɹ,ɹ,1,0,0.2979562282562256,cor,cor,0.3431617021560669,False,frog,TD
13111,ɡ,ɡ,1,1,0.14896178245544434,son,delrel,0.6252585649490356,False,frog,TD
13112,ɪ,ɪ,1,1,0.5975122451782227,front,tense,0.43062710762023926,False,window,TD
13113,n,n,1,1,0.6161861419677734,cor,cor,0.6742340326309204,False,window,TD
13114,d,d,1,1,0.01928532123565674,son,delrel,0.3960258364677429,False,window,TD
13115,o,o,1,1,0.5643341541290283,tense,round,0.3020644187927246,False,window,TD
13116,ʊ,ʊ,1,1,0.5663362741470337,round,tense,0.2824729084968567,False,window,TD
13117,s,s,1,0,0.17122554779052734,pause,pause,0.5654979944229126,False,slide,TD
13118,l,l,1,0,0.2721208333969116,lat,lat,0.6040691137313843,False,slide,TD
13119,a,a,1,1,0.2139960527420044,lo,lo,0.48222997784614563,False,slide,TD
13120,ɪ,ɪ,1,1,0.6220231056213379,front,tense,0.38956430554389954,False,slide,TD
13121,d,d,1,0,0.03505527973175049,son,delrel,0.5799157023429871,False,slide,TD
13122,t,t,1,0,0.07576316595077515,delrel,delrel,0.9323315024375916,False,tree,TD
13123,ɹ,ɹ,1,0,0.24384278059005737,voi,distr,0.15855947136878967,False,tree,TD
13124,i,i,1,1,0.6056358814239502,tense,tense,0.3927793800830841,False,tree,TD
13125,ɡ,ɡ,1,1,0.45108139514923096,cont,delrel,0.6964401602745056,False,glasses,TD
13126,l,l,1,0,0.5005778670310974,cor,lat,0.708039402961731,False,glasses,TD
13127,æ,æ,1,1,0.6269015073776245,lo,lo,0.571699321269989,False,glasses,TD
13128,s,s,1,0,0.4072291851043701,voi,distr,0.2799757719039917,False,glasses,TD
13129,ɪ,ɪ,1,1,0.6248916387557983,front,front,0.5384933948516846,False,glasses,TD
13130,z,z,1,0,0.28816598653793335,strid,strid,0.4879626929759979,False,glasses,TD
13131,d,d,1,0,0.14313894510269165,delrel,delrel,0.932594895362854,False,drum,TD
13132,ɹ,ɹ,1,1,0.09486114978790283,cor,cor,0.27426978945732117,False,drum,TD
13133,ʌ,ʌ,1,1,0.6627246141433716,round,round,0.26815834641456604,False,drum,TD
13134,m,m,1,1,0.6236312389373779,lab,lab,0.3585628271102905,False,drum,TD
13135,w,w,1,1,0.4986666440963745,syl,syl,0.23309405148029327,False,watches,TD
13136,t,t,1,1,0.03424072265625,delrel,delrel,0.9387649297714233,False,watches,TD
13137,ʃ,ʃ,1,1,0.011510848999023438,voi,distr,0.33108583092689514,False,watches,TD
13138,ɪ,ɪ,1,1,0.7057924270629883,tense,tense,0.772190272808075,False,watches,TD
13139,z,z,1,0,0.14042901992797852,son,son,0.34196409583091736,False,watches,TD
13140,ɹ,ɹ,1,0,0.1314437985420227,cor,cor,0.3926790654659271,False,ring,TD
13141,ɪ,ɪ,1,1,0.7148957252502441,tense,tense,0.8492615222930908,False,ring,TD
13142,ŋ,ŋ,1,1,0.483453631401062,lab,lab,0.4199883043766022,False,ring,TD
13143,b,b,1,1,0.27032017707824707,delrel,delrel,0.9651523232460022,False,bath,TD
13144,æ,æ,1,1,0.6342054605484009,front,front,0.5307506918907166,False,bath,TD
13145,f,θ,0,0,0.7342512905597687,pause,labiodental,0.2757476568222046,True,bath,TD
13146,s,s,1,0,0.19911521673202515,pause,pause,0.7874609231948853,False,swimming,TD
13147,w,w,1,1,0.2057281732559204,round,cons,0.14156311750411987,False,swimming,TD
13148,ɪ,ɪ,1,1,0.6125882863998413,front,front,0.4805806875228882,False,swimming,TD
13149,m,m,1,1,0.5860812664031982,cont,cont,0.5689851641654968,False,swimming,TD
13150,ɪ,ɪ,1,1,0.7059013843536377,tense,tense,0.6545203924179077,False,swimming,TD
13151,ŋ,ŋ,1,1,0.5351272821426392,cont,cont,0.5427751541137695,False,swimming,TD
13152,ð,ð,1,0,0.6611089706420898,cor,labiodental,0.4699445068836212,False,this,TD
13153,ɪ,ɪ,1,1,0.5756992101669312,hi,hi,0.474739670753479,False,this,TD
13154,s,s,1,1,0.08083999156951904,voi,voi,0.4029945731163025,False,this,TD
13155,w,w,1,1,0.48619115352630615,syl,syl,0.22876548767089844,False,watch,TD
13156,t,t,1,0,0.07458710670471191,delrel,delrel,0.9794808626174927,False,watch,TD
13157,ʃ,ʃ,1,1,0.1514742374420166,pause,pause,0.470475971698761,False,watch,TD
13158,p,p,1,1,0.2031552791595459,delrel,delrel,0.9331589341163635,False,plane,TD
13159,l,l,1,0,0.6720598638057709,lat,lat,0.7960469722747803,False,plane,TD
13160,e,e,1,1,0.5523146390914917,tense,tense,0.4020981788635254,False,plane,TD
13161,ɪ,ɪ,1,1,0.6885796785354614,tense,tense,0.7749313712120056,False,plane,TD
13162,n,n,1,1,0.6865655183792114,cor,cor,0.66302090883255,False,plane,TD
13163,b,b,1,1,0.014116048812866211,delrel,delrel,0.8687577247619629,False,bathtub,TD
13164,æ,æ,1,1,0.6118996143341064,lo,lo,0.504547655582428,False,bathtub,TD
13165,f,θ,0,0,0.6016111373901367,son,labiodental,0.1412738561630249,True,bathtub,TD
13166,t,t,1,0,0.1547721028327942,cor,pause,0.23027414083480835,False,bathtub,TD
13167,ʌ,ʌ,1,1,0.5026663541793823,back,back,0.48826390504837036,False,bathtub,TD
13168,b,b,1,1,0.036244869232177734,son,delrel,0.4065777063369751,False,bathtub,TD
13169,b,v,0,1,0.4861644506454468,pause,pause,0.48701825737953186,False,vacuum,TD
13170,æ,æ,1,1,0.6136447191238403,lo,front,0.3669152855873108,False,vacuum,TD
13171,k,k,1,1,0.41335904598236084,delrel,delrel,0.8729953169822693,False,vacuum,TD
13172,j,j,1,1,0.6131429672241211,syl,syl,0.26189008355140686,False,vacuum,TD
13173,u,u,1,1,0.4322490692138672,round,round,0.29442429542541504,False,vacuum,TD
13174,m,m,1,1,0.5544884204864502,lab,lab,0.4721958637237549,False,vacuum,TD
13175,t,t,1,0,0.1263519525527954,delrel,delrel,0.9746713042259216,False,chair,TD
13176,ʃ,ʃ,1,1,0.018867969512939453,distr,distr,0.36635711789131165,False,chair,TD
13177,ɛ,ɛ,1,1,0.646332859992981,hi,hi,0.5600186586380005,False,chair,TD
13178,ɹ,ɹ,1,1,0.2642155885696411,cor,syl,0.35352975130081177,False,chair,TD
13179,k,k,1,1,0.43102240562438965,pause,lab,0.2145257294178009,False,car,TD
13180,a,a,1,1,0.07045996189117432,son,syl,0.19490213692188263,False,car,TD
13181,ɹ,ɹ,1,1,0.13732385635375977,cor,cor,0.32456764578819275,False,car,TD
13182,l,l,1,0,0.5968870520591736,lat,lat,0.8472499847412109,False,lamp,TD
13183,æ,æ,1,1,0.7261309623718262,lo,lo,0.79548579454422,False,lamp,TD
13184,m,m,1,1,0.5131585597991943,nas,cont,0.4920180141925812,False,lamp,TD
13185,p,p,1,1,0.48920202255249023,pause,pause,0.8058807849884033,False,lamp,TD
13186,f,f,1,1,0.41312646865844727,pause,pause,0.5278056263923645,False,fishing,TD
13187,ɪ,ɪ,1,1,0.5521219968795776,tense,hi,0.4558509588241577,False,fishing,TD
13188,ʃ,ʃ,1,1,0.08148860931396484,voi,voi,0.3117637038230896,False,fishing,TD
13189,ɪ,ɪ,1,1,0.6427593231201172,tense,tense,0.6735789775848389,False,fishing,TD
13190,ŋ,ŋ,1,1,0.44925951957702637,cont,lab,0.3794591724872589,False,fishing,TD
13191,j,j,1,1,0.5003206729888916,syl,syl,0.32117772102355957,False,yellow,TD
13192,ɛ,ɛ,1,1,0.5999107360839844,tense,hi,0.3729720711708069,False,yellow,TD
13193,l,l,1,0,0.48454582691192627,cor,lat,0.7574115991592407,False,yellow,TD
13194,o,o,1,1,0.6103595495223999,tense,tense,0.332543283700943,False,yellow,TD
13195,ʊ,ʊ,1,1,0.6210008859634399,tense,tense,0.44540080428123474,False,yellow,TD
13196,b,b,1,1,0.2316986322402954,delrel,delrel,0.922599732875824,False,blue,TD
13197,l,l,1,0,0.4783285856246948,lat,lat,0.8034850358963013,False,blue,TD
13198,u,u,1,1,0.574210524559021,tense,round,0.2619970440864563,False,blue,TD
13199,f,f,1,1,0.46082186698913574,lab,pause,0.3987635374069214,False,feather,TD
13200,ɛ,ɛ,1,1,0.5710546970367432,hi,hi,0.44363313913345337,False,feather,TD
13201,ð,ð,1,0,0.7164419591426849,cor,strid,0.4132380485534668,False,feather,TD
13202,ɜ˞,ɜ˞,1,1,0.1429445743560791,round,round,0.8039698004722595,False,feather,TD
13203,p,p,1,1,0.44438493251800537,lab,delrel,0.5269481539726257,False,pencils,TD
13204,ɛ,ɛ,1,1,0.55687415599823,hi,hi,0.40681228041648865,False,pencils,TD
13205,n,n,1,1,0.5448697805404663,cor,cor,0.4826790392398834,False,pencils,TD
13206,s,s,1,0,0.5707576274871826,strid,strid,0.8043741583824158,False,pencils,TD
13207,l,l,1,0,0.7095987498760223,cor,lat,0.4458487629890442,False,pencils,TD
13208,z,z,1,0,0.21267563104629517,son,son,0.5183340311050415,False,pencils,TD
13209,ɹ,ɹ,1,1,0.26089346408843994,cor,cor,0.3518954813480377,False,rabbit,TD
13210,æ,æ,1,1,0.6621073484420776,lo,lo,0.684644877910614,False,rabbit,TD
13211,b,b,1,0,0.025676488876342773,delrel,delrel,0.9112579822540283,False,rabbit,TD
13212,ɪ,ɪ,1,1,0.6270233392715454,tense,tense,0.5261270403862,False,rabbit,TD
13213,t,t,1,1,0.0014843940734863281,pause,delrel,0.88297039270401,False,rabbit,TD
13214,ɡ,d,0,1,0.02593100070953369,cor,pause,0.3473445177078247,False,duck,TD
13215,ʌ,ʌ,1,1,0.4222954511642456,back,back,0.8604332208633423,False,duck,TD
13216,-,k,0,1,0.2304396629333496,voi,delrel,0.4571689963340759,False,duck,TD
13217,k,k,1,1,0.23675179481506348,voi,delrel,0.43350398540496826,False,quack,TD
13218,w,w,1,1,0.3967534303665161,round,round,0.32137471437454224,False,quack,TD
13219,æ,æ,1,1,0.6475454568862915,lo,front,0.5879103541374207,False,quack,TD
13220,k,k,1,1,0.0959165096282959,voi,son,0.3582373857498169,False,quack,TD
13221,ɔ,ɔ,1,1,0.24070954322814941,round,back,0.3664412796497345,False,orange,TD
13222,ʊ,ɹ,0,0,0.14145058393478394,syl,cor,0.3355502486228943,True,orange,TD
13223,n,n,1,1,0.4706993103027344,cont,nas,0.4644741415977478,False,orange,TD
13224,d,d,0,1,0.009726524353027344,delrel,delrel,0.9348568916320801,False,orange,TD
13225,z,ʒ,0,0,0.8159070611000061,ant,ant,0.5061134099960327,True,orange,TD
13226,k,k,1,1,0.11735236644744873,voi,delrel,0.4409368336200714,False,carrot,TD
13227,ɛ,ɛ,1,1,0.46332716941833496,lo,lo,0.6622678637504578,False,carrot,TD
13228,-,ɹ,0,0,0.6499423980712891,cor,ant,0.3210703134536743,False,carrot,TD
13229,t,t,1,1,0.03862118721008301,voi,delrel,0.5435863137245178,False,carrot,TD
13230,z,z,1,0,0.16048824787139893,strid,son,0.5277827978134155,False,zipper,TD
13231,ɪ,ɪ,1,1,0.5628913640975952,hi,hi,0.3978104889392853,False,zipper,TD
13232,p,p,1,1,0.09122490882873535,voi,delrel,0.8114693760871887,False,zipper,TD
13233,ɜ˞,ɜ˞,1,0,0.07962453365325928,round,round,0.8919665217399597,False,zipper,TD
13234,f,f,1,1,0.38431549072265625,voi,labiodental,0.5705744028091431,False,finger,TD
13235,i,ɪ,0,1,0.6459780931472778,tense,tense,0.6174376010894775,True,finger,TD
13236,n,ŋ,0,1,0.4942096471786499,cont,cont,0.3002912402153015,False,finger,TD
13237,d,ɡ,0,1,0.0805821418762207,son,delrel,0.41979825496673584,False,finger,TD
13238,ɜ˞,ɜ˞,1,1,0.14124071598052979,round,round,0.8068328499794006,False,finger,TD
13239,w,w,1,1,0.3876763582229614,round,syl,0.23598268628120422,False,wagon,TD
13240,æ,æ,1,1,0.656785249710083,lo,lo,0.5941638946533203,False,wagon,TD
13241,ɡ,ɡ,1,1,0.06232023239135742,son,delrel,0.5183144807815552,False,wagon,TD
13242,n,n,1,1,0.6146993637084961,cor,cor,0.636879563331604,False,wagon,TD
13243,ʌ,ʌ,1,1,0.46991097927093506,back,back,0.6075953841209412,False,shovel,TD
13244,v,v,1,0,0.049000322818756104,son,labiodental,0.5068626403808594,False,shovel,TD
13245,o,ə,0,1,0.33743512630462646,hi,hi,0.17992588877677917,False,shovel,TD
13246,ʊ,l,0,0,0.6623181998729706,lat,lat,0.7516710758209229,True,shovel,TD
13247,s,θ,0,0,0.5938935279846191,voi,distr,0.34086182713508606,True,thumb,TD
13248,ʌ,ʌ,1,1,0.6153771877288818,back,back,0.7988808751106262,False,thumb,TD
13249,m,m,1,1,0.6332777738571167,cont,cont,0.4265017807483673,False,thumb,TD
13250,b,b,1,0,0.017099440097808838,delrel,delrel,0.9739446043968201,False,banana,TD
13251,n,n,1,1,0.45211827754974365,cont,cont,0.4902167022228241,False,banana,TD
13252,æ,æ,1,1,0.6725248098373413,lo,lo,0.4452120065689087,False,banana,TD
13253,n,n,1,1,0.47971785068511963,cor,cont,0.47982239723205566,False,banana,TD
13254,ə,ə,1,1,0.443331241607666,hi,tense,0.33490443229675293,False,banana,TD
13255,m,m,1,1,0.5437667369842529,cor,cont,0.3750554919242859,False,monkey,TD
13256,ʌ,ʌ,1,1,0.4406687021255493,back,back,0.84097820520401,False,monkey,TD
13257,ŋ,ŋ,1,1,0.4462087154388428,hi,lab,0.383602499961853,False,monkey,TD
13258,k,k,1,1,0.16631579399108887,voi,delrel,0.711185872554779,False,monkey,TD
13259,i,i,1,1,0.6760202646255493,front,tense,0.41162824630737305,False,monkey,TD
13260,k,k,1,1,0.15673470497131348,voi,son,0.2425500452518463,False,crying,TD
13261,w,ɹ,0,0,0.8558508008718491,cor,cor,0.32314664125442505,True,crying,TD
13262,a,a,1,1,0.3304431438446045,lo,lo,0.3170129656791687,False,crying,TD
13263,ɪ,ɪ,1,1,0.6816713809967041,front,tense,0.3742764890193939,False,crying,TD
13264,j,j,1,1,0.4755723476409912,syl,syl,0.22863318026065826,False,crying,TD
13265,ɪ,ɪ,1,1,0.7137018442153931,tense,tense,0.7616347074508667,False,crying,TD
13266,ŋ,ŋ,1,1,0.4691089391708374,lab,lab,0.5449445843696594,False,crying,TD
13267,b,b,1,1,0.10442161560058594,delrel,delrel,0.8436267971992493,False,balloons,TD
13268,i,ə,0,1,0.36547350883483887,hi,syl,0.29773497581481934,False,balloons,TD
13269,l,l,1,0,0.31644463539123535,cons,lat,0.7630277872085571,False,balloons,TD
13270,u,u,1,1,0.5291755199432373,tense,round,0.4232800304889679,False,balloons,TD
13271,n,n,1,1,0.6131643056869507,cor,cor,0.7603852152824402,False,balloons,TD
13272,z,z,1,0,0.20501309633255005,son,strid,0.4987695813179016,False,balloons,TD
13273,b,b,1,1,0.03357362747192383,delrel,delrel,0.8823316097259521,False,ball,TD
13274,ʊ,l,0,0,0.7841158807277679,cor,lat,0.37867680191993713,True,ball,TD
13275,ɡ,ɡ,1,1,0.05448007583618164,son,son,0.5532279014587402,False,girl,TD
13276,i,ɜ˞,0,0,0.535322517156601,round,round,0.6841940879821777,True,girl,TD
13277,a,l,0,0,0.7238781750202179,lat,lat,0.6440984606742859,True,girl,TD
13278,d,d,0,0,0.011515438556671143,delrel,delrel,0.940335214138031,False,jumping,TD
13279,z,ʒ,0,0,0.7268264889717102,ant,ant,0.5450473427772522,True,jumping,TD
13280,ʌ,ʌ,1,1,0.5644820928573608,back,back,0.8553401827812195,False,jumping,TD
